guid/image/axis,value
d78f61da-03c8-4f39-b843-f3f93be3da2f/0189/z,36.597186
d78f61da-03c8-4f39-b843-f3f93be3da2f/0190/x,-1.851861
d78f61da-03c8-4f39-b843-f3f93be3da2f/0190/y,-2.976852
d78f61da-03c8-4f39-b843-f3f93be3da2f/0190/z,36.597186
d78f61da-03c8-4f39-b843-f3f93be3da2f/0191/x,-1.851861
d78f61da-03c8-4f39-b843-f3f93be3da2f/0191/y,-2.976852
d78f61da-03c8-4f39-b843-f3f93be3da2f/0191/z,36.597186
d78f61da-03c8-4f39-b843-f3f93be3da2f/0192/x,-9.699039
d78f61da-03c8-4f39-b843-f3f93be3da2f/0192/y,-0.96235
d78f61da-03c8-4f39-b843-f3f93be3da2f/0192/z,27.811226
d7f7c063-df18-4f96-a071-aa634b9e502e/0000/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0000/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0000/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0001/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0001/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0001/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0002/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0002/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0002/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0003/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0003/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0003/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0004/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0004/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0004/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0005/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0005/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0005/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0006/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0006/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0006/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0007/x,0.66691047
d7f7c063-df18-4f96-a071-aa634b9e502e/0007/y,-0.13392882
d7f7c063-df18-4f96-a071-aa634b9e502e/0007/z,6.4324503
d7f7c063-df18-4f96-a071-aa634b9e502e/0008/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0008/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0008/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0009/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0009/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0009/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0010/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0010/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0010/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0011/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0011/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0011/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0012/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0012/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0012/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0013/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0013/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0013/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0014/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0014/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0014/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0015/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0015/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0015/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0016/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0016/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0016/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0017/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0017/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0017/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0018/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0018/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0018/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0019/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0019/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0019/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0020/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0020/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0020/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0021/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0021/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0021/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0022/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0022/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0022/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0023/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0023/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0023/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0024/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0024/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0024/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0025/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0025/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0025/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0026/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0026/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0026/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0027/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0027/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0027/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0028/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0028/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0028/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0029/x,0.66691047
d7f7c063-df18-4f96-a071-aa634b9e502e/0029/y,-0.13392882
d7f7c063-df18-4f96-a071-aa634b9e502e/0029/z,6.4324503
d7f7c063-df18-4f96-a071-aa634b9e502e/0030/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0030/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0030/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0031/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0031/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0031/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0032/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0032/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0032/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0033/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0033/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0033/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0034/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0034/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0034/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0035/x,-2.7935221
d7f7c063-df18-4f96-a071-aa634b9e502e/0035/y,-0.5438222
d7f7c063-df18-4f96-a071-aa634b9e502e/0035/z,8.6956005
d7f7c063-df18-4f96-a071-aa634b9e502e/0036/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0036/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0036/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0037/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0037/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0037/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0038/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0038/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0038/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0039/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0039/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0039/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0040/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0040/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0040/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0041/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0041/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0041/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0042/x,-4.8022447
d7f7c063-df18-4f96-a071-aa634b9e502e/0042/y,-0.9388557
d7f7c063-df18-4f96-a071-aa634b9e502e/0042/z,32.652035
d7f7c063-df18-4f96-a071-aa634b9e502e/0043/x,-1.1183741
d7f7c063-df18-4f96-a071-aa634b9e502e/0043/y,-1.7269435
d7f7c063-df18-4f96-a071-aa634b9e502e/0043/z,28.99266
d7f7c063-df18-4f96-a071-aa634b9e502e/0044/x,-2.5999312
d7f7c063-df18-4f96-a071-aa634b9e502e/0044/y,-1.9780272
d7f7c063-df18-4f96-a071-aa634b9e502e/0044/z,19.055775
d7f7c063-df18-4f96-a071-aa634b9e502e/0045/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0045/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0045/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0046/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0046/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0046/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0047/x,-7.2589717
d7f7c063-df18-4f96-a071-aa634b9e502e/0047/y,-1.0056608
d7f7c063-df18-4f96-a071-aa634b9e502e/0047/z,25.154037
d7f7c063-df18-4f96-a071-aa634b9e502e/0048/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0048/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0048/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0049/x,-5.14883
d7f7c063-df18-4f96-a071-aa634b9e502e/0049/y,-1.7149879
d7f7c063-df18-4f96-a071-aa634b9e502e/0049/z,16.96532
d7f7c063-df18-4f96-a071-aa634b9e502e/0050/x,0.66691047
d7f7c063-df18-4f96-a071-aa634b9e502e/0050/y,-0.13392882
d7f7c063-df18-4f96-a071-aa634b9e502e/0050/z,6.4324503
d7f7c063-df18-4f96-a071-aa634b9e502e/0051/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0051/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0051/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0052/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0052/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0052/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0053/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0053/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0053/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0054/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0054/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0054/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0055/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0055/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0055/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0056/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0056/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0056/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0057/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0057/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0057/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0058/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0058/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0058/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0059/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0059/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0059/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0060/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0060/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0060/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0061/x,-1.1650202
d7f7c063-df18-4f96-a071-aa634b9e502e/0061/y,-1.0812309
d7f7c063-df18-4f96-a071-aa634b9e502e/0061/z,13.138966
d7f7c063-df18-4f96-a071-aa634b9e502e/0062/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0062/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0062/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0063/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0063/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0063/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0064/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0064/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0064/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0065/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0065/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0065/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0066/x,-1.851861
d7f7c063-df18-4f96-a071-aa634b9e502e/0066/y,-2.976852
d7f7c063-df18-4f96-a071-aa634b9e502e/0066/z,36.597186
d7f7c063-df18-4f96-a071-aa634b9e502e/0067/x,-7.0090837
d7f7c063-df18-4f96-a071-aa634b9e502e/0067/y,-1.4871293
d7f7c063-df18-4f96-a071-aa634b9e502e/0067/z,24.948727
e024982a-233f-45b4-a6ec-505f5b0c2649/0000/x,-1.851861
e024982a-233f-45b4-a6ec-505f5b0c2649/0000/y,-2.976852
e024982a-233f-45b4-a6ec-505f5b0c2649/0000/z,36.597186
e024982a-233f-45b4-a6ec-505f5b0c2649/0001/x,-1.851861
e024982a-233f-45b4-a6ec-505f5b0c2649/0001/y,-2.976852
e024982a-233f-45b4-a6ec-505f5b0c2649/0001/z,36.597186
e024982a-233f-45b4-a6ec-505f5b0c2649/0002/x,-1.851861
e024982a-233f-45b4-a6ec-505f5b0c2649/0002/y,-2.976852
e024982a-233f-45b4-a6ec-505f5b0c2649/0002/z,36.597186
e024982a-233f-45b4-a6ec-505f5b0c2649/0003/x,0.5871636
e024982a-233f-45b4-a6ec-505f5b0c2649/0003/y,-0.62848544
e024982a-233f-45b4-a6ec-505f5b0c2649/0003/z,10.143602
e024982a-233f-45b4-a6ec-505f5b0c2649/0004/x,-1.851861
e024982a-233f-45b4-a6ec-505f5b0c2649/0004/y,-2.976852
e024982a-233f-45b4-a6ec-505f5b0c2649/0004/z,36.597186
e024982a-233f-45b4-a6ec-505f5b0c2649/0005/x,0.58129865
e024982a-233f-45b4-a6ec-505f5b0c2649/0005/y,-0.6648577
e024982a-233f-45b4-a6ec-505f5b0c2649/0005/z,10.416539
e024982a-233f-45b4-a6ec-505f5b0c2649/0006/x,-1.851861
e024982a-233f-45b4-a6ec-505f5b0c2649/0006/y,-2.976852
e024982a-233f-45b4-a6ec-505f5b0c2649/0006/z,36.597186
e024982a-233f-45b4-a6ec-505f5b0c2649/0007/x,0.55447584
e024982a-233f-45b4-a6ec-505f5b0c2649/0007/y,-0.83120143
e024982a-233f-45b4-a6ec-505f5b0c2649/0007/z,11.664782
e024982a-233f-45b4-a6ec-505f5b0c2649/0008/x,-1.851861
e024982a-233f-45b4-a6ec-505f5b0c2649/0008/y,-2.976852
e024982a-233f-45b4-a6ec-505f5b0c2649/0008/z,36.597186
e024982a-233f-45b4-a6ec-505f5b0c2649/0009/x,0.57878464
e024982a-233f-45b4-a6ec-505f5b0c2649/0009/y,-0.6804484
e024982a-233f-45b4-a6ec-505f5b0c2649/0009/z,10.533531
e024982a-233f-45b4-a6ec-505f5b0c2649/0010/x,-1.851861
e024982a-233f-45b4-a6ec-505f5b0c2649/0010/y,-2.976852
e024982a-233f-45b4-a6ec-505f5b0c2649/0010/z,36.597186
e024982a-233f-45b4-a6ec-505f5b0c2649/0011/x,0.5909966
e024982a-233f-45b4-a6ec-505f5b0c2649/0011/y,-0.60471493
e024982a-233f-45b4-a6ec-505f5b0c2649/0011/z,9.965228
e024982a-233f-45b4-a6ec-505f5b0c2649/0012/x,0.57474256
e024982a-233f-45b4-a6ec-505f5b0c2649/0012/y,-0.705516
e024982a-233f-45b4-a6ec-505f5b0c2649/0012/z,10.721639
e024982a-233f-45b4-a6ec-505f5b0c2649/0013/x,0.532442
e024982a-233f-45b4-a6ec-505f5b0c2649/0013/y,-0.9678464
e024982a-233f-45b4-a6ec-505f5b0c2649/0013/z,12.6901655
e024982a-233f-45b4-a6ec-505f5b0c2649/0014/x,0.5878291
e024982a-233f-45b4-a6ec-505f5b0c2649/0014/y,-0.6243585
e024982a-233f-45b4-a6ec-505f5b0c2649/0014/z,10.112633
e024982a-233f-45b4-a6ec-505f5b0c2649/0015/x,0.41679206
e024982a-233f-45b4-a6ec-505f5b0c2649/0015/y,-1.6850588
e024982a-233f-45b4-a6ec-505f5b0c2649/0015/z,18.072126
e024982a-233f-45b4-a6ec-505f5b0c2649/0016/x,0.5115092
e024982a-233f-45b4-a6ec-505f5b0c2649/0016/y,-1.0976627
e024982a-233f-45b4-a6ec-505f5b0c2649/0016/z,13.664307
e024982a-233f-45b4-a6ec-505f5b0c2649/0017/x,0.5275794
e024982a-233f-45b4-a6ec-505f5b0c2649/0017/y,-0.99800193
e024982a-233f-45b4-a6ec-505f5b0c2649/0017/z,12.916452
e024982a-233f-45b4-a6ec-505f5b0c2649/0018/x,0.55802983
e024982a-233f-45b4-a6ec-505f5b0c2649/0018/y,-0.8091613
e024982a-233f-45b4-a6ec-505f5b0c2649/0018/z,11.4993925
e024982a-233f-45b4-a6ec-505f5b0c2649/0019/x,0.5486017
e024982a-233f-45b4-a6ec-505f5b0c2649/0019/y,-0.8676307
e024982a-233f-45b4-a6ec-505f5b0c2649/0019/z,11.938147
e024982a-233f-45b4-a6ec-505f5b0c2649/0020/x,0.5514371
e024982a-233f-45b4-a6ec-505f5b0c2649/0020/y,-0.8500466
e024982a-233f-45b4-a6ec-505f5b0c2649/0020/z,11.806196
e024982a-233f-45b4-a6ec-505f5b0c2649/0021/x,-1.851861
e024982a-233f-45b4-a6ec-505f5b0c2649/0021/y,-2.976852
e024982a-233f-45b4-a6ec-505f5b0c2649/0021/z,36.597186
e024982a-233f-45b4-a6ec-505f5b0c2649/0022/x,-1.851861
e024982a-233f-45b4-a6ec-505f5b0c2649/0022/y,-2.976852
e024982a-233f-45b4-a6ec-505f5b0c2649/0022/z,36.597186
e024982a-233f-45b4-a6ec-505f5b0c2649/0023/x,-1.851861
e024982a-233f-45b4-a6ec-505f5b0c2649/0023/y,-2.976852
e024982a-233f-45b4-a6ec-505f5b0c2649/0023/z,36.597186
e024982a-233f-45b4-a6ec-505f5b0c2649/0024/x,0.54987085
e024982a-233f-45b4-a6ec-505f5b0c2649/0024/y,-0.8597597
e024982a-233f-45b4-a6ec-505f5b0c2649/0024/z,11.879083
e024982a-233f-45b4-a6ec-505f5b0c2649/0025/x,0.53547704
e024982a-233f-45b4-a6ec-505f5b0c2649/0025/y,-0.9490241
e024982a-233f-45b4-a6ec-505f5b0c2649/0025/z,12.5489235
e024982a-233f-45b4-a6ec-505f5b0c2649/0026/x,-1.851861
e024982a-233f-45b4-a6ec-505f5b0c2649/0026/y,-2.976852
e024982a-233f-45b4-a6ec-505f5b0c2649/0026/z,36.597186
e024982a-233f-45b4-a6ec-505f5b0c2649/0027/x,0.57365113
e024982a-233f-45b4-a6ec-505f5b0c2649/0027/y,-0.7122843
e024982a-233f-45b4-a6ec-505f5b0c2649/0027/z,10.7724285
e024982a-233f-45b4-a6ec-505f5b0c2649/0028/x,0.6151722
e024982a-233f-45b4-a6ec-505f5b0c2649/0028/y,-0.45478797
e024982a-233f-45b4-a6ec-505f5b0c2649/0028/z,8.840177
e024982a-233f-45b4-a6ec-505f5b0c2649/0029/x,-1.851861
e024982a-233f-45b4-a6ec-505f5b0c2649/0029/y,-2.976852
e024982a-233f-45b4-a6ec-505f5b0c2649/0029/z,36.597186
e024982a-233f-45b4-a6ec-505f5b0c2649/0030/x,0.58907175
e024982a-233f-45b4-a6ec-505f5b0c2649/0030/y,-0.6166521
e024982a-233f-45b4-a6ec-505f5b0c2649/0030/z,10.054804
e024982a-233f-45b4-a6ec-505f5b0c2649/0031/x,0.6161235
e024982a-233f-45b4-a6ec-505f5b0c2649/0031/y,-0.4488886
e024982a-233f-45b4-a6ec-505f5b0c2649/0031/z,8.795908
e024982a-233f-45b4-a6ec-505f5b0c2649/0032/x,0.62269086
e024982a-233f-45b4-a6ec-505f5b0c2649/0032/y,-0.40816063
e024982a-233f-45b4-a6ec-505f5b0c2649/0032/z,8.490285
e024982a-233f-45b4-a6ec-505f5b0c2649/0033/x,-1.851861
e024982a-233f-45b4-a6ec-505f5b0c2649/0033/y,-2.976852
e024982a-233f-45b4-a6ec-505f5b0c2649/0033/z,36.597186
e024982a-233f-45b4-a6ec-505f5b0c2649/0034/x,0.66691047
e024982a-233f-45b4-a6ec-505f5b0c2649/0034/y,-0.13392882
e024982a-233f-45b4-a6ec-505f5b0c2649/0034/z,6.4324503
e024982a-233f-45b4-a6ec-505f5b0c2649/0035/x,-0.1413824
e024982a-233f-45b4-a6ec-505f5b0c2649/0035/y,-0.07878722
e024982a-233f-45b4-a6ec-505f5b0c2649/0035/z,5.8230133
e024982a-233f-45b4-a6ec-505f5b0c2649/0036/x,0.5917231
e024982a-233f-45b4-a6ec-505f5b0c2649/0036/y,-0.6002097
e024982a-233f-45b4-a6ec-505f5b0c2649/0036/z,9.931421
e024982a-233f-45b4-a6ec-505f5b0c2649/0037/x,0.5608307
e024982a-233f-45b4-a6ec-505f5b0c2649/0037/y,-0.7917913
e024982a-233f-45b4-a6ec-505f5b0c2649/0037/z,11.369049
e024982a-233f-45b4-a6ec-505f5b0c2649/0038/x,-1.851861
e024982a-233f-45b4-a6ec-505f5b0c2649/0038/y,-2.976852
e024982a-233f-45b4-a6ec-505f5b0c2649/0038/z,36.597186
e024982a-233f-45b4-a6ec-505f5b0c2649/0039/x,-1.851861
e024982a-233f-45b4-a6ec-505f5b0c2649/0039/y,-2.976852
e024982a-233f-45b4-a6ec-505f5b0c2649/0039/z,36.597186
e024982a-233f-45b4-a6ec-505f5b0c2649/0040/x,0.6396989
e024982a-233f-45b4-a6ec-505f5b0c2649/0040/y,-0.30268365
e024982a-233f-45b4-a6ec-505f5b0c2649/0040/z,7.698786
e024982a-233f-45b4-a6ec-505f5b0c2649/0041/x,0.60126084
e024982a-233f-45b4-a6ec-505f5b0c2649/0041/y,-0.54106057
e024982a-233f-45b4-a6ec-505f5b0c2649/0041/z,9.487566
e024982a-233f-45b4-a6ec-505f5b0c2649/0042/x,0.5957149
e024982a-233f-45b4-a6ec-505f5b0c2649/0042/y,-0.5754541
e024982a-233f-45b4-a6ec-505f5b0c2649/0042/z,9.745655
e024982a-233f-45b4-a6ec-505f5b0c2649/0043/x,0.5849899
e024982a-233f-45b4-a6ec-505f5b0c2649/0043/y,-0.641966
e024982a-233f-45b4-a6ec-505f5b0c2649/0043/z,10.24476
e024982a-233f-45b4-a6ec-505f5b0c2649/0044/x,0.6572869
e024982a-233f-45b4-a6ec-505f5b0c2649/0044/y,-0.1936103
e024982a-233f-45b4-a6ec-505f5b0c2649/0044/z,6.8803
e024982a-233f-45b4-a6ec-505f5b0c2649/0045/x,0.5912674
e024982a-233f-45b4-a6ec-505f5b0c2649/0045/y,-0.6030355
e024982a-233f-45b4-a6ec-505f5b0c2649/0045/z,9.952625
e024982a-233f-45b4-a6ec-505f5b0c2649/0046/x,0.66691047
e024982a-233f-45b4-a6ec-505f5b0c2649/0046/y,-0.13392882
e024982a-233f-45b4-a6ec-505f5b0c2649/0046/z,6.4324503
e024982a-233f-45b4-a6ec-505f5b0c2649/0047/x,0.6403671
e024982a-233f-45b4-a6ec-505f5b0c2649/0047/y,-0.2985399
e024982a-233f-45b4-a6ec-505f5b0c2649/0047/z,7.667691
e024982a-233f-45b4-a6ec-505f5b0c2649/0048/x,0.6043895
e024982a-233f-45b4-a6ec-505f5b0c2649/0048/y,-0.5216578
e024982a-233f-45b4-a6ec-505f5b0c2649/0048/z,9.341968
e024982a-233f-45b4-a6ec-505f5b0c2649/0049/x,0.66691047
e024982a-233f-45b4-a6ec-505f5b0c2649/0049/y,-0.13392882
e024982a-233f-45b4-a6ec-505f5b0c2649/0049/z,6.4324503
e024982a-233f-45b4-a6ec-505f5b0c2649/0050/x,0.5823169
e024982a-233f-45b4-a6ec-505f5b0c2649/0050/y,-0.65854293
e024982a-233f-45b4-a6ec-505f5b0c2649/0050/z,10.369153
e024982a-233f-45b4-a6ec-505f5b0c2649/0051/x,0.556741
e024982a-233f-45b4-a6ec-505f5b0c2649/0051/y,-0.81715405
e024982a-233f-45b4-a6ec-505f5b0c2649/0051/z,11.55937
e024982a-233f-45b4-a6ec-505f5b0c2649/0052/x,0.5891511
e024982a-233f-45b4-a6ec-505f5b0c2649/0052/y,-0.61616
e024982a-233f-45b4-a6ec-505f5b0c2649/0052/z,10.051111
e024982a-233f-45b4-a6ec-505f5b0c2649/0053/x,0.5417102
e024982a-233f-45b4-a6ec-505f5b0c2649/0053/y,-0.9103688
e024982a-233f-45b4-a6ec-505f5b0c2649/0053/z,12.258854
e024982a-233f-45b4-a6ec-505f5b0c2649/0054/x,0.63832134
e024982a-233f-45b4-a6ec-505f5b0c2649/0054/y,-0.31122673
e024982a-233f-45b4-a6ec-505f5b0c2649/0054/z,7.762893
